Id_caso;año;ubigeo_hecho;fecha_denuncia;desc_delito_generico;desc_delito_subgenerico;desc_delito_especifico;cantidad_partes_involucras;cantidad_x_tipo_parte;codigo_etapa_caso;descripcion_etapa_caso;descripcion_estado_caso;canal_denuncia;CC.EST;NY.GDP.MKTP.KD;NY.GDP.NGAS.RT.ZS;NY.GDP.PETR.RT.ZS;NY.GDP.MINR.RT.ZS;GC.TAX.TOTL.GD.ZS;PV.EST;RQ.EST;GE.EST;RL.EST;delincuencia;Departamento;NSE
167;2023;1005;11/27/2023;2;2;2;2;2;3;1;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;2
168;2022;1002;2/2/2022;2;2;5;2;5;2;3;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;6;4
169;2020;1003;11/13/2020;2;2;3;1;9;3;1;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;25;3
170;2024;1003;9/10/2024;2;2;11;1;10;1;2;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;2
171;2024;1003;7/19/2024;2;2;11;4;1;2;3;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;2
172;2024;1004;11/12/2024;2;2;1;4;1;2;3;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;2
173;2020;1002;7/3/2020;2;2;3;1;3;1;2;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;4
174;2023;1005;6/20/2023;1;1;9;3;2;2;3;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;13;4
175;2023;1005;5/17/2023;2;2;2;1;1;2;3;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;23;3
176;2021;1005;6/1/2021;1;1;9;5;5;1;2;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;17;1
177;2021;1005;1/28/2021;2;2;7;5;10;2;3;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;5
178;2023;1005;11/21/2023;2;2;5;4;10;1;2;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;5;5
179;2020;1005;5/23/2020;2;2;15;1;9;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;1
180;2021;1001;12/13/2021;2;2;4;5;2;3;1;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;1;4
181;2020;1001;1/10/2020;2;2;7;4;4;3;1;3;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;5;2
182;2020;1005;10/30/2020;2;2;3;5;7;2;3;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;3
183;2024;1001;1/24/2024;2;2;14;2;2;2;3;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;2;3
184;2020;1001;5/12/2020;2;2;2;5;1;3;1;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;2
185;2022;1003;8/29/2022;2;2;7;1;4;3;1;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;3
186;2024;1005;2/8/2024;2;2;12;4;2;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;5
187;2021;1001;2/15/2021;2;2;12;2;1;3;1;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;5;1
188;2022;1004;2/6/2022;2;2;8;3;4;2;3;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;2
189;2020;1001;8/29/2020;2;2;8;3;2;1;2;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;2
190;2024;1005;5/22/2024;1;1;10;4;6;1;2;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;14;4
191;2024;1002;9/29/2024;2;2;12;2;8;3;1;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;3
192;2022;1002;7/2/2022;2;2;15;4;3;3;1;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;3;3
193;2024;1002;8/18/2024;2;2;14;4;10;3;1;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;14;2
194;2024;1002;5/28/2024;2;2;4;3;4;3;1;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;9;4
195;2023;1004;8/24/2023;2;2;13;2;7;3;1;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;13;1
196;2020;1002;1/20/2020;2;2;13;1;6;2;3;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;14;4
197;2021;1004;6/21/2021;2;2;12;4;9;3;1;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;20;4
198;2022;1004;8/16/2022;2;2;13;4;3;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;3;3
199;2023;1004;4/15/2023;2;2;8;2;9;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;11;5
200;2021;1003;12/4/2021;2;2;5;5;8;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;3
201;2023;1004;7/12/2023;2;2;3;3;3;1;2;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;7;3
202;2023;1003;9/15/2023;2;2;14;5;10;3;1;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;4
203;2024;1003;11/25/2024;2;2;7;3;4;3;1;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;20;5
204;2020;1001;7/23/2020;1;1;9;5;4;2;3;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;3
205;2022;1001;11/4/2022;1;1;10;4;7;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;5
206;2023;1004;11/13/2023;2;2;11;2;5;3;1;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;21;4
207;2021;1001;5/7/2021;2;2;2;1;7;1;2;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;4;1
208;2021;1002;4/7/2021;2;2;14;1;10;3;1;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;19;2
209;2024;1004;10/26/2024;1;1;9;1;10;1;2;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;4
210;2020;1004;7/8/2020;2;2;14;3;10;3;1;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;4;2
211;2020;1003;1/31/2020;2;2;8;3;10;3;1;1;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;2
212;2021;1005;1/20/2021;2;2;6;4;3;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;25;5
213;2022;1002;8/19/2022;2;2;8;4;10;3;1;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;4
214;2022;1002;12/13/2022;2;2;2;1;6;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;3
215;2022;1004;9/4/2022;2;2;14;1;4;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;12;3
216;2022;1005;12/27/2022;1;1;10;4;9;2;3;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;5
217;2024;1001;4/27/2024;2;2;12;3;6;2;3;2;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;5
218;2021;1005;6/6/2021;2;2;7;5;2;1;2;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;3;1
219;2021;1003;7/4/2021;2;2;11;1;10;2;3;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;4
220;2021;1005;9/16/2021;1;1;10;5;1;1;2;1;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;4
221;2024;1004;6/18/2024;2;2;11;4;7;1;2;1;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;7;2
222;2021;1003;4/4/2021;2;2;15;5;9;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;9;2
223;2024;1002;10/3/2024;2;2;15;1;2;2;3;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;4;3
224;2024;1005;11/17/2024;2;2;15;2;9;1;2;2;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;10;4
225;2022;1001;1/6/2022;2;2;6;4;6;3;1;3;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;4;5
226;2024;1005;3/19/2024;2;2;1;2;9;2;3;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;2;5
227;2020;1004;9/27/2020;2;2;6;3;8;1;2;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;3;5
228;2021;1004;6/29/2021;2;2;1;3;2;3;1;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;8;2
229;2023;1003;11/4/2023;2;2;2;4;8;1;2;3;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;18;5
230;2022;1001;5/4/2022;2;2;15;2;2;1;2;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;4
231;2022;1003;2/16/2022;2;2;14;4;8;3;1;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;9;4
232;2022;1003;11/14/2022;2;2;8;4;7;2;3;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;4
233;2022;1003;7/3/2022;2;2;14;5;3;2;3;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;25;1
234;2024;1001;12/2/2024;2;2;12;3;8;2;3;3;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;22;2
235;2024;1001;6/9/2024;2;2;12;3;2;1;2;3;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;23;1
236;2024;1001;2/16/2024;2;2;8;5;2;2;3;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;3
237;2021;1004;11/17/2021;2;2;15;4;1;3;1;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;3
238;2020;1002;12/1/2020;2;2;3;5;2;3;1;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;16;1
239;2023;1005;2/6/2023;2;2;5;4;7;1;2;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;18;4
240;2021;1002;5/10/2021;2;2;5;4;2;3;1;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;23;2
241;2022;1001;6/18/2022;2;2;15;5;7;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;2
242;2022;1003;6/28/2022;2;2;7;4;4;1;2;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;23;4
243;2022;1001;3/5/2022;1;1;9;2;4;2;3;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;10;2
244;2024;1003;10/17/2024;2;2;8;4;10;1;2;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;14;1
245;2023;1004;12/14/2023;2;2;7;2;4;2;3;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;13;4
246;2023;1005;10/26/2023;2;2;7;1;2;3;1;1;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;2;5
247;2023;1004;8/14/2023;2;2;6;3;10;3;1;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;2
248;2023;1004;1/10/2023;1;1;10;3;9;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;1
249;2021;1004;4/30/2021;1;1;9;5;5;2;3;2;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;4;5
250;2024;1003;2/26/2024;2;2;13;3;2;1;2;3;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;5
251;2022;1004;12/27/2022;2;2;4;4;6;2;3;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;22;3
252;2020;1004;7/6/2020;2;2;13;5;1;2;3;3;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;6;3
253;2021;1001;12/28/2021;1;1;10;1;1;2;3;3;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;1
254;2024;1003;6/21/2024;1;1;9;1;2;2;3;1;1;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;4
255;2021;1001;9/25/2021;2;2;6;4;1;2;3;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;21;2
256;2024;1004;11/1/2024;2;2;8;1;1;3;1;2;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;21;5
257;2024;1005;5/15/2024;2;2;5;1;9;3;1;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;8;1
258;2023;1002;12/25/2023;2;2;8;4;8;2;3;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;10;1
259;2023;1005;9/1/2023;2;2;12;2;10;1;2;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;15;3
260;2023;1003;5/23/2023;1;1;9;4;2;1;2;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;5
261;2021;1001;11/30/2021;2;2;2;1;9;1;2;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;3
262;2022;1004;2/9/2022;2;2;15;1;7;3;1;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;2
263;2020;1003;9/8/2020;2;2;7;1;3;1;2;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;4;2
264;2021;1001;3/1/2021;1;1;10;5;6;3;1;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;22;1
265;2023;1001;4/10/2023;2;2;11;5;5;1;2;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;25;4
266;2023;1003;7/8/2023;2;2;5;4;5;3;1;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;14;2
267;2021;1002;8/30/2021;2;2;1;5;7;2;3;3;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;2
268;2023;1003;8/9/2023;2;2;11;3;5;1;2;3;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;3;4
269;2020;1004;1/24/2020;2;2;7;4;3;3;1;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;7;4
270;2020;1005;7/8/2020;2;2;8;2;5;2;3;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;3
271;2022;1002;2/17/2022;2;2;15;5;2;1;2;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;1;5
272;2020;1004;2/11/2020;2;2;15;4;7;2;3;1;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;8;2
273;2020;1005;1/5/2020;2;2;6;3;8;2;3;3;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;15;5
274;2022;1004;11/19/2022;2;2;11;2;6;3;1;1;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;5;2
275;2024;1005;9/9/2024;2;2;7;3;7;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;18;2
276;2024;1005;11/27/2024;2;2;8;1;10;3;1;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;19;4
277;2021;1001;5/14/2021;2;2;11;1;9;3;1;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;6;2
278;2022;1004;6/24/2022;2;2;5;3;1;2;3;2;1;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;2
279;2024;1002;1/12/2024;2;2;5;3;3;3;1;3;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;1
280;2022;1003;8/28/2022;2;2;3;2;3;1;2;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;1
281;2021;1001;3/16/2021;2;2;4;1;8;1;2;2;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;14;4
282;2022;1004;4/22/2022;2;2;3;2;8;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;14;4
283;2020;1004;7/20/2020;1;1;10;4;7;1;2;2;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;24;3
284;2020;1002;4/30/2020;2;2;5;2;7;2;3;1;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;8;3
285;2020;1003;6/5/2020;2;2;12;5;2;2;3;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;1
286;2023;1005;9/10/2023;2;2;1;4;8;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;8;5
287;2021;1004;9/13/2021;2;2;15;3;9;1;2;3;2;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;2;3
288;2021;1004;4/1/2021;1;1;10;1;6;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;13;3
289;2023;1004;11/17/2023;2;2;3;5;3;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;3;1
290;2020;1004;10/24/2020;2;2;6;5;2;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;18;5
291;2023;1005;5/11/2023;2;2;2;4;10;1;2;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;24;4
292;2020;1005;2/16/2020;1;1;9;3;8;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;15;1
293;2024;1005;3/10/2024;2;2;1;5;4;1;2;1;2;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;4;5
294;2023;1002;3/14/2023;2;2;3;5;4;2;3;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;1;2
295;2023;1002;12/23/2023;1;1;10;5;2;1;2;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;19;5
296;2024;1005;10/12/2024;2;2;13;3;7;2;3;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;12;2
297;2021;1001;6/10/2021;2;2;3;3;3;2;3;1;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;10;1
298;2024;1003;8/19/2024;2;2;6;5;7;2;3;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;15;1
299;2020;1001;2/12/2020;2;2;7;2;7;2;3;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;4
300;2021;1003;9/22/2021;2;2;3;3;1;1;2;2;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;7;2
301;2023;1004;2/19/2023;2;2;12;3;6;3;1;2;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;1;2
302;2022;1004;7/24/2022;2;2;4;4;6;2;3;2;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;16;4
303;2022;1004;8/13/2022;2;2;3;4;3;3;1;3;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;24;5
304;2022;1005;11/23/2022;2;2;8;3;5;1;2;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;9;1
305;2023;1002;5/6/2023;2;2;3;1;6;3;1;3;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;12;2
306;2020;1003;3/22/2020;2;2;11;4;6;3;1;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;21;3
307;2020;1005;11/15/2020;2;2;3;2;7;3;1;2;2;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;10;1
308;2023;1005;6/8/2023;2;2;7;2;5;2;3;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;20;2
309;2020;1005;9/17/2020;1;1;9;1;5;1;2;3;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;13;1
310;2023;1002;2/11/2023;2;2;14;1;10;1;2;1;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;2;4
311;2023;1005;4/14/2023;2;2;13;1;10;2;3;2;4;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;23;4
312;2023;1003;12/5/2023;2;2;13;2;5;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;22;1
313;2020;1003;5/8/2020;2;2;7;3;6;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;19;5
314;2020;1005;11/24/2020;2;2;14;1;8;3;1;1;3;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;20;4
315;2023;1004;9/20/2023;2;2;5;4;6;1;2;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;2;2
316;2024;1001;9/11/2024;2;2;4;3;9;1;2;2;3;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;13;3
317;2022;1004;9/28/2022;2;2;4;2;5;3;1;3;2;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;13;3
318;2020;1002;11/3/2020;2;2;4;5;9;2;3;2;4;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;9;3
319;2021;1004;10/16/2021;2;2;4;4;8;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;22;1
320;2022;1002;5/4/2022;1;1;10;4;6;2;3;1;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;3
321;2023;1003;11/6/2023;1;1;9;2;8;2;3;1;2;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;18;3
322;2022;1001;5/9/2022;2;2;15;4;5;1;2;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;21;2
323;2021;1003;6/2/2021;2;2;12;3;1;1;2;3;3;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;15;1
324;2020;1005;8/17/2020;2;2;11;1;2;1;2;2;1;-,52;191509018299,917;,18;,1;3,56;13,22;-,36;,47;-,29;-,38;18,2;3;3
325;2022;1003;5/20/2022;2;2;12;5;10;2;3;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;20;5
326;2022;1001;2/16/2022;2;2;5;5;8;1;2;2;3;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;19;5
327;2022;1001;5/29/2022;2;2;13;5;7;2;3;2;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;4;4
328;2023;1005;4/12/2023;2;2;2;4;4;3;1;3;1;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;4;1
329;2023;1001;8/20/2023;1;1;10;4;5;1;2;1;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;5;2
330;2021;1003;7/1/2021;2;2;4;3;2;1;2;2;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;11;4
331;2022;1004;1/27/2022;2;2;6;5;10;2;3;1;4;-,81;223002152647,317;,28;,26;12,15;16,74;-,49;,21;-,4;-,55;22,9;9;3
332;2023;1003;9/15/2023;2;2;1;5;4;2;3;2;3;-,72;221775234260,737;,3;,28;13,1;17,24;-,52;,29;-,49;-,54;27,1;13;3
333;2024;1002;11/19/2024;2;2;7;2;6;2;3;1;4;-,78;224673174862,542;,32;,3;13,15;17,3;-,54;,31;-,5;-,56;27,6;25;3
334;2021;1001;8/14/2021;2;2;3;4;2;1;2;1;1;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;8;3
335;2021;1004;6/25/2021;2;2;5;3;7;3;1;1;4;-,65;217085487224,893;,26;,25;12,1;15,92;-,36;,06;-,3;-,53;18,2;16;5
